,Critic_Score,Critic_Count,User_Score,User_Count
3584,68.0,26.0,7.3,25.0
3585,,,,
3586,,,,
3587,67.0,22.0,7.8,53.0
3588,56.0,35.0,8.1,38.0
3589,68.0,11.0,7.6,14.0
3590,,,,
3591,64.0,41.0,7.3,70.0
3592,,,7.8,9.0
3593,,,,
3594,72.0,59.0,5.4,44.0
3595,56.0,6.0,6.5,8.0
3596,47.0,5.0,7,4.0
3597,72.0,66.0,7.5,128.0
3598,,,,
3599,71.0,36.0,8,41.0
3600,91.0,20.0,8.5,25.0
3601,,,,
3602,81.0,25.0,8.2,17.0
3603,72.0,19.0,5.8,4.0
3604,,,,
3605,83.0,73.0,8.5,625.0
3606,77.0,106.0,6.8,1659.0
3607,75.0,39.0,6.6,21.0
3608,58.0,31.0,6.3,32.0
3609,,,3.4,100.0
3610,59.0,14.0,6.8,17.0
3611,,,4.3,12.0
3612,77.0,41.0,7.5,80.0
3613,75.0,55.0,7.8,77.0
3614,76.0,17.0,8.3,9.0
3615,88.0,20.0,6.9,10.0
3616,78.0,15.0,9.1,35.0
3617,68.0,6.0,7.5,13.0
3618,83.0,64.0,8.4,259.0
3619,,,,
3620,84.0,58.0,8.4,208.0
3621,47.0,4.0,7,5.0
3622,80.0,22.0,8.5,35.0
3623,94.0,53.0,9.3,439.0
3624,,,,
3625,80.0,53.0,7.4,312.0
3626,,,,
3627,68.0,33.0,6.6,15.0
3628,,,,
3629,,,,
3630,81.0,21.0,5.1,69.0
3631,,,,
3632,,,,
3633,,,,
3634,,,,
3635,,,5.3,16.0
3636,67.0,19.0,7.8,19.0
3637,68.0,19.0,6.7,12.0
3638,,,,
3639,,,,
3640,,,,
3641,76.0,55.0,8.1,77.0
3642,93.0,22.0,8.4,17.0
3643,82.0,17.0,8.9,31.0
3644,,,tbd,
3645,75.0,30.0,7.7,284.0
3646,,,,
3647,,,6.4,18.0
3648,81.0,18.0,6.8,19.0
3649,92.0,13.0,8.3,127.0
3650,,,,
3651,,,,
3652,70.0,10.0,3,1463.0
3653,63.0,43.0,7.2,24.0
3654,,,,
3655,72.0,31.0,8.4,5.0
3656,67.0,4.0,6.8,6.0
3657,86.0,22.0,6.9,1611.0
3658,,,,
3659,,,,
3660,,,,
3661,,,,
3662,79.0,28.0,9.2,19.0
3663,,,,
3664,70.0,22.0,7.6,7.0
3665,,,,
3666,,,,
3667,68.0,25.0,6.7,9.0
3668,,,,
3669,76.0,46.0,7.7,63.0
3670,,,,
3671,41.0,14.0,4.8,12.0
3672,,,,
3673,,,tbd,
3674,74.0,61.0,8.5,26.0
3675,67.0,19.0,6.8,6.0
3676,82.0,34.0,7.1,15.0
3677,,,tbd,
3678,,,tbd,
3679,75.0,69.0,8.3,343.0
3680,47.0,8.0,5.6,15.0
3681,,,,
3682,77.0,27.0,8,350.0
3683,74.0,14.0,8.5,8.0
3684,80.0,22.0,6,79.0
3685,77.0,22.0,6.3,40.0
3686,,,,
3687,,,,
3688,70.0,43.0,6.5,19.0
3689,,,tbd,
3690,80.0,45.0,7.8,26.0
3691,,,,
3692,82.0,24.0,8.8,10.0
3693,66.0,21.0,7,49.0
3694,75.0,39.0,8.6,22.0
3695,,,,
3696,88.0,54.0,8.4,298.0
3697,,,,
3698,72.0,31.0,7.4,64.0
3699,82.0,72.0,7.8,295.0
3700,,,,
3701,70.0,21.0,8.1,19.0
3702,75.0,14.0,5.7,9.0
3703,58.0,18.0,7.5,20.0
3704,84.0,33.0,8.5,13.0
3705,,,,
3706,,,,
3707,,,,
3708,,,,
3709,,,,
3710,,,7,7.0
3711,84.0,29.0,8.3,23.0
3712,81.0,32.0,7.5,25.0
3713,77.0,83.0,7.9,351.0
3714,,,,
3715,85.0,42.0,8.9,141.0
3716,,,,
3717,78.0,57.0,8.6,102.0
3718,69.0,57.0,7,87.0
3719,,,,
3720,,,,
3721,87.0,20.0,8.6,18.0
3722,74.0,11.0,9.2,42.0
3723,,,,
3724,89.0,18.0,8.4,38.0
3725,55.0,24.0,5.8,52.0
3726,71.0,56.0,7.3,64.0
3727,67.0,50.0,6.6,140.0
3728,58.0,29.0,8.6,10.0
3729,80.0,15.0,8.6,16.0
3730,47.0,5.0,tbd,
3731,,,tbd,
3732,,,,
3733,81.0,30.0,5.9,92.0
3734,,,,
3735,,,tbd,
3736,59.0,17.0,8.6,14.0
3737,80.0,41.0,8.9,68.0
3738,41.0,8.0,5,11.0
3739,88.0,16.0,8.1,7.0
3740,83.0,41.0,8.7,38.0
3741,58.0,49.0,5.9,15.0
3742,46.0,7.0,4.6,7.0
3743,,,,
3744,81.0,21.0,7.9,20.0
3745,,,,
3746,,,,
3747,78.0,19.0,9.1,13.0
3748,62.0,5.0,6.5,29.0
3749,83.0,54.0,8.1,67.0
3750,,,,
3751,,,tbd,
3752,85.0,62.0,8.8,85.0
3753,78.0,26.0,8.1,52.0
3754,75.0,34.0,9.3,49.0
3755,,,,
3756,78.0,19.0,8.3,13.0
3757,51.0,16.0,4.6,14.0
3758,87.0,49.0,8.8,102.0
3759,58.0,24.0,8.1,21.0
3760,82.0,62.0,8.3,288.0
3761,,,,
3762,78.0,23.0,8.3,8.0
3763,,,,
3764,,,7.9,8.0
3765,78.0,30.0,7.7,14.0
3766,62.0,38.0,7.1,46.0
3767,70.0,17.0,7.5,20.0
3768,,,,
3769,69.0,18.0,6.9,49.0
3770,,,,
3771,91.0,62.0,6.8,4052.0
3772,,,,
3773,,,tbd,
3774,,,,
3775,82.0,43.0,8.5,11.0
3776,89.0,65.0,8.4,66.0
3777,72.0,42.0,7,15.0
3778,71.0,24.0,8.2,22.0
3779,59.0,23.0,6.6,10.0
3780,63.0,26.0,6.3,27.0
3781,,,,
3782,72.0,57.0,8.4,83.0
3783,,,,
3784,,,,
3785,69.0,13.0,7.6,9.0
3786,,,tbd,
3787,81.0,36.0,8.5,11.0
3788,,,,
3789,,,9,5.0
3790,,,,
3791,88.0,62.0,8.3,833.0
3792,56.0,9.0,tbd,
3793,73.0,22.0,7.7,22.0
3794,,,6.1,18.0
3795,75.0,7.0,8.3,4.0
3796,,,tbd,
3797,69.0,24.0,7.8,22.0
3798,61.0,12.0,6.4,9.0
3799,47.0,5.0,5.4,10.0
3800,43.0,41.0,3.9,70.0
3801,60.0,8.0,tbd,
3802,82.0,13.0,8.7,23.0
3803,91.0,27.0,8.6,1847.0
3804,68.0,36.0,7.7,24.0
3805,84.0,52.0,8.5,72.0
3806,,,,
3807,76.0,56.0,7.3,56.0
3808,,,5.1,235.0
3809,,,,
3810,,,,
3811,,,,
3812,83.0,57.0,7.7,288.0
3813,66.0,21.0,8,23.0
3814,81.0,21.0,8,25.0
3815,82.0,24.0,8.4,16.0
3816,55.0,8.0,,
3817,,,7.2,6.0
3818,66.0,11.0,8.4,16.0
3819,,,,
3820,76.0,18.0,6.2,12.0
3821,,,,
3822,77.0,68.0,8,114.0
3823,69.0,27.0,8.2,21.0
3824,41.0,15.0,4,21.0
3825,79.0,51.0,7.8,19.0
3826,46.0,10.0,5.2,6.0
3827,89.0,15.0,9.1,37.0
3828,68.0,23.0,7.2,14.0
3829,73.0,19.0,8.5,36.0
3830,87.0,17.0,9,126.0
3831,68.0,46.0,7.1,93.0
3832,73.0,37.0,5.3,19.0
3833,70.0,4.0,tbd,
3834,86.0,61.0,8.9,51.0
3835,79.0,26.0,6.9,22.0
3836,90.0,14.0,8.2,15.0
3837,56.0,12.0,7.3,13.0
3838,76.0,25.0,4.2,22.0
3839,68.0,5.0,tbd,
3840,71.0,5.0,8.1,14.0
3841,,,,
3842,75.0,32.0,7.8,15.0
3843,,,,
3844,,,,
3845,61.0,33.0,3.7,78.0
3846,65.0,21.0,3.9,8.0
3847,,,,
3848,68.0,45.0,6.6,425.0
3849,78.0,15.0,tbd,
3850,,,,
3851,82.0,43.0,7.1,96.0
3852,81.0,26.0,8.4,57.0
3853,78.0,40.0,7.8,107.0
3854,79.0,55.0,7.8,29.0
3855,52.0,5.0,tbd,
3856,74.0,22.0,8.1,22.0
3857,68.0,44.0,8.2,56.0
3858,73.0,72.0,8,227.0
3859,,,,
3860,,,,
3861,80.0,41.0,7.9,26.0
3862,,,,
3863,78.0,51.0,7.5,150.0
3864,90.0,20.0,8,6.0
3865,58.0,18.0,7.9,22.0
3866,78.0,29.0,8.6,35.0
3867,77.0,14.0,7.9,30.0
3868,69.0,11.0,8.1,12.0
3869,,,,
3870,,,,
3871,,,,
3872,,,,
3873,70.0,10.0,7.5,4.0
3874,81.0,6.0,8.8,9.0
3875,,,,
3876,,,,
3877,74.0,22.0,8.2,19.0
3878,71.0,56.0,6.1,113.0
3879,,,,
3880,76.0,23.0,7.3,18.0
3881,,,tbd,
3882,59.0,35.0,5.5,22.0
3883,,,,
3884,47.0,14.0,6.3,7.0
3885,70.0,26.0,7.7,14.0
3886,,,,
3887,53.0,17.0,8.4,8.0
3888,53.0,55.0,6.4,229.0
3889,94.0,19.0,7.7,17.0
3890,,,,
3891,74.0,16.0,7.8,12.0
3892,77.0,71.0,8.2,298.0
3893,,,,
3894,67.0,46.0,7.4,139.0
3895,,,,
3896,64.0,9.0,7.5,4.0
3897,80.0,43.0,8.4,18.0
3898,,,6.2,6.0
3899,34.0,14.0,3.6,196.0
3900,76.0,26.0,7.6,38.0
3901,69.0,18.0,7.4,13.0
3902,55.0,8.0,4.8,4.0
3903,,,,
3904,,,,
3905,,,,
3906,,,,
3907,85.0,19.0,8.2,11.0
3908,56.0,10.0,7,4.0
3909,78.0,24.0,7.8,314.0
3910,,,,
3911,82.0,13.0,8.4,17.0
3912,62.0,4.0,8.8,8.0
3913,74.0,23.0,8.1,21.0
3914,75.0,45.0,8.4,55.0
3915,91.0,67.0,8.6,3542.0
3916,62.0,26.0,7.3,24.0
3917,76.0,11.0,4.6,51.0
3918,80.0,52.0,6.2,45.0
3919,,,,
3920,56.0,29.0,7.5,33.0
3921,70.0,16.0,7.7,67.0
3922,,,tbd,
3923,66.0,7.0,tbd,
3924,71.0,4.0,4.8,4.0
3925,,,6,21.0
3926,,,,
3927,73.0,26.0,7,21.0
3928,82.0,35.0,8.1,8.0
3929,76.0,54.0,7.8,191.0
3930,,,,
3931,78.0,30.0,8.4,5.0
3932,68.0,8.0,tbd,
3933,,,,
3934,77.0,47.0,5.6,39.0
3935,,,,
3936,73.0,69.0,8.2,141.0
3937,56.0,4.0,tbd,
3938,55.0,41.0,7.2,25.0
3939,51.0,9.0,7.5,6.0
3940,47.0,8.0,tbd,
3941,,,,
3942,88.0,41.0,8.4,61.0
3943,83.0,34.0,8.4,60.0
3944,81.0,50.0,7.8,46.0
3945,86.0,33.0,7.6,12.0
3946,,,,
3947,81.0,30.0,tbd,
3948,62.0,16.0,6.7,12.0
3949,60.0,10.0,6.5,4.0
3950,,,,
3951,44.0,13.0,7,11.0
3952,,,tbd,
3953,,,,
3954,83.0,36.0,8.4,104.0
3955,,,tbd,
3956,,,,
3957,54.0,30.0,6.9,28.0
3958,73.0,7.0,6.5,36.0
3959,75.0,13.0,7.7,6.0
3960,83.0,33.0,8.7,36.0
3961,78.0,36.0,6.6,55.0
3962,63.0,31.0,7.1,24.0
3963,80.0,18.0,7.3,29.0
3964,,,6.6,9.0
3965,71.0,60.0,7.5,169.0
3966,76.0,37.0,7.3,50.0
3967,78.0,60.0,7.8,113.0
3968,,,,
3969,72.0,56.0,6,96.0
3970,,,,
3971,,,,
3972,81.0,22.0,8.3,8.0
3973,88.0,20.0,9.1,26.0
3974,,,,
3975,,,,
3976,59.0,29.0,6.3,9.0
3977,,,,
3978,83.0,64.0,8.7,25.0
3979,66.0,11.0,8.2,9.0
3980,68.0,19.0,6.4,22.0
3981,56.0,23.0,tbd,
3982,65.0,10.0,7.4,5.0
3983,89.0,61.0,8.1,140.0
3984,,,,
3985,65.0,8.0,7.3,8.0
3986,,,7.3,4.0
3987,,,7,4.0
3988,68.0,37.0,8.9,46.0
3989,80.0,42.0,8.2,30.0
3990,82.0,30.0,8.9,17.0
3991,80.0,25.0,8.7,16.0
3992,,,,
3993,67.0,21.0,9,26.0
3994,84.0,17.0,8.4,16.0
3995,,,,
3996,,,,
3997,69.0,79.0,7.3,86.0
3998,,,8.2,29.0
3999,64.0,42.0,7.8,19.0
4000,50.0,19.0,7.3,6.0
4001,,,,
4002,,,tbd,
4003,,,,
4004,,,,
4005,70.0,67.0,8.1,157.0
4006,81.0,35.0,8,16.0
4007,61.0,46.0,5,6.0
4008,75.0,59.0,7.2,56.0
4009,83.0,35.0,8.4,33.0
4010,54.0,22.0,7,28.0
4011,,,6.7,6.0
4012,70.0,4.0,tbd,
4013,55.0,57.0,5.5,31.0
4014,,,7.6,35.0
4015,57.0,16.0,5.6,7.0
4016,,,,
4017,84.0,42.0,6.9,56.0
4018,,,tbd,
4019,,,,
4020,81.0,65.0,7.6,38.0
4021,,,tbd,
4022,58.0,34.0,7.2,46.0
4023,69.0,42.0,7.9,42.0
4024,66.0,13.0,7.6,28.0
4025,59.0,34.0,6.5,144.0
4026,64.0,25.0,6.9,20.0
4027,57.0,37.0,5.3,54.0
4028,,,tbd,
4029,49.0,5.0,,
4030,61.0,55.0,7.2,20.0
4031,78.0,36.0,8.7,180.0
4032,85.0,16.0,7.7,22.0
4033,81.0,29.0,7.7,111.0
4034,77.0,38.0,8.3,53.0
4035,78.0,71.0,6.2,82.0
4036,,,,
4037,,,,
4038,76.0,41.0,8.4,46.0
4039,65.0,69.0,6.4,110.0
4040,,,,
4041,,,tbd,
4042,61.0,12.0,5,8.0
4043,,,,
4044,,,,
4045,,,,
4046,56.0,7.0,7.3,4.0
4047,,,7.2,10.0
4048,,,,
4049,,,4.6,77.0
4050,,,6.6,10.0
4051,76.0,22.0,7.7,19.0
4052,,,,
4053,,,,
4054,,,,
4055,72.0,26.0,6.4,516.0
4056,43.0,37.0,4.4,24.0
4057,,,,
4058,69.0,20.0,7.5,21.0
4059,72.0,50.0,7.6,41.0
4060,57.0,30.0,6.4,8.0
4061,66.0,7.0,tbd,
4062,,,,
4063,,,,
4064,36.0,7.0,3.6,16.0
4065,72.0,37.0,7.7,38.0
4066,,,,
4067,84.0,5.0,6.1,31.0
4068,58.0,55.0,6.3,29.0
4069,81.0,70.0,7.4,103.0
4070,58.0,53.0,5.7,162.0
4071,,,,
4072,,,,
4073,56.0,18.0,6.1,9.0
4074,,,tbd,
4075,62.0,4.0,7.8,8.0
4076,,,,
4077,85.0,34.0,5.8,1345.0
4078,78.0,44.0,6.5,11.0
4079,,,,
4080,,,,
4081,,,,
4082,79.0,50.0,8.6,31.0
4083,,,tbd,
4084,,,,
4085,,,,
4086,87.0,13.0,5.6,65.0
4087,,,,
4088,55.0,21.0,5.5,20.0
4089,,,,
4090,73.0,41.0,8.1,21.0
4091,77.0,74.0,7.7,155.0
4092,72.0,71.0,7.5,147.0
4093,,,,
4094,80.0,44.0,7.9,21.0
4095,80.0,64.0,8.1,79.0
4096,78.0,73.0,8.2,76.0
4097,81.0,26.0,8.2,19.0
4098,,,,
4099,,,,
4100,,,tbd,
4101,,,5,4.0
4102,73.0,8.0,5.9,10.0
4103,,,7.1,62.0
4104,,,tbd,
4105,70.0,64.0,7,260.0
4106,,,,
4107,,,,
4108,72.0,54.0,8.1,118.0
4109,82.0,46.0,7.8,358.0
4110,,,,
4111,82.0,11.0,7.9,17.0
4112,,,7.6,5.0
4113,,,tbd,
4114,,,,
4115,,,,
4116,,,,
4117,80.0,18.0,6,81.0
4118,50.0,5.0,5.3,6.0
4119,81.0,30.0,5.1,11.0
4120,68.0,42.0,7.5,24.0
4121,72.0,49.0,6.6,33.0
4122,,,tbd,
4123,,,,
4124,,,tbd,
4125,80.0,10.0,9.1,10.0
4126,65.0,34.0,6,21.0
4127,43.0,17.0,4.1,176.0
4128,72.0,18.0,6.3,9.0
4129,,,,
4130,,,,
4131,,,,
4132,,,,
4133,61.0,19.0,8.7,13.0
4134,,,,
4135,,,,
4136,60.0,29.0,6.9,16.0
4137,67.0,30.0,6.5,132.0
4138,78.0,24.0,tbd,
4139,53.0,39.0,5.3,29.0
4140,,,,
4141,79.0,27.0,6.4,54.0
4142,,,,
4143,62.0,66.0,7.1,63.0
4144,,,,
4145,83.0,45.0,4.4,177.0
4146,72.0,47.0,7.6,70.0
4147,90.0,59.0,8.8,328.0
4148,87.0,49.0,5.9,1154.0
4149,37.0,5.0,6.3,4.0
4150,,,tbd,
4151,,,,
4152,82.0,47.0,7.6,95.0
4153,69.0,28.0,6.2,49.0
4154,75.0,15.0,8,10.0
4155,,,,
4156,84.0,45.0,9,59.0
4157,82.0,16.0,8.8,36.0
4158,54.0,7.0,7.1,16.0
4159,68.0,22.0,7.4,5.0
4160,34.0,4.0,tbd,
4161,79.0,48.0,7.9,98.0
4162,65.0,15.0,7.3,4.0
4163,58.0,31.0,8,10.0
4164,,,,
4165,,,,
4166,,,,
4167,,,,
4168,,,,
4169,60.0,42.0,6.5,23.0
4170,82.0,64.0,7.9,61.0
4171,59.0,36.0,4.3,24.0
4172,,,,
4173,69.0,19.0,8.5,8.0
4174,,,,
4175,74.0,19.0,7.4,11.0
4176,66.0,57.0,7.5,156.0
4177,64.0,25.0,7.1,18.0
4178,,,,
4179,85.0,67.0,8.1,1502.0
4180,,,9,13.0
4181,41.0,12.0,4.2,15.0
4182,,,,
4183,48.0,26.0,6.8,13.0
4184,,,,
4185,,,tbd,
4186,79.0,40.0,8.9,32.0
4187,82.0,76.0,8.1,82.0
4188,70.0,8.0,5.6,5.0
4189,79.0,56.0,8,226.0
4190,56.0,13.0,tbd,
4191,,,,
4192,55.0,12.0,tbd,
4193,46.0,15.0,8.2,20.0
4194,,,,
4195,,,,
4196,75.0,37.0,7.3,21.0
4197,54.0,56.0,7.8,44.0
4198,70.0,23.0,6.3,152.0
4199,59.0,8.0,tbd,
4200,79.0,21.0,6.5,17.0
4201,85.0,76.0,8.2,223.0
4202,62.0,19.0,8.7,21.0
4203,69.0,28.0,8.4,19.0
4204,85.0,54.0,9,142.0
4205,71.0,41.0,6.9,44.0
4206,81.0,14.0,7.6,22.0
4207,76.0,22.0,9.1,7.0
4208,,,8.9,9.0
4209,74.0,34.0,7.4,118.0
4210,53.0,15.0,tbd,
4211,69.0,11.0,7.4,9.0
4212,53.0,13.0,tbd,
4213,70.0,28.0,7,65.0
4214,80.0,36.0,6,151.0
4215,,,,
4216,,,,
4217,,,,
4218,67.0,17.0,6.8,13.0
4219,62.0,4.0,5.5,4.0
4220,,,,
4221,69.0,34.0,7.2,28.0
4222,74.0,25.0,7.3,51.0
4223,65.0,11.0,tbd,
4224,76.0,6.0,7.7,6.0
4225,83.0,30.0,8.4,14.0
4226,85.0,41.0,8.8,47.0
4227,,,,
4228,71.0,15.0,8.3,22.0
4229,,,,
4230,59.0,10.0,tbd,
4231,45.0,5.0,tbd,
4232,76.0,20.0,tbd,
4233,71.0,20.0,7.9,23.0
4234,,,7.6,172.0
4235,49.0,13.0,5.4,29.0
4236,64.0,5.0,tbd,
4237,61.0,41.0,6.7,11.0
4238,,,,
4239,,,,
4240,,,,
4241,,,,
4242,59.0,32.0,4.9,60.0
4243,82.0,30.0,7.6,30.0
4244,57.0,9.0,6.8,10.0
4245,,,,
4246,80.0,37.0,7.9,29.0
4247,50.0,8.0,3.7,18.0
4248,,,,
4249,,,,
4250,77.0,6.0,8.3,12.0
4251,65.0,14.0,tbd,
4252,,,7,10.0
4253,64.0,41.0,6.9,262.0
4254,,,,
4255,72.0,7.0,tbd,
4256,72.0,8.0,4.6,32.0
4257,,,,
4258,,,,
4259,,,5.6,17.0
4260,63.0,11.0,6.5,6.0
4261,,,,
4262,58.0,25.0,8.8,51.0
4263,,,tbd,
4264,,,,
4265,70.0,23.0,8.7,19.0
4266,,,,
4267,67.0,33.0,6.1,8.0
4268,86.0,48.0,8.4,37.0
4269,89.0,44.0,8.2,31.0
4270,65.0,19.0,9.1,64.0
4271,,,,
4272,41.0,25.0,4.1,14.0
4273,67.0,28.0,7.9,30.0
4274,71.0,6.0,7,58.0
4275,,,,
4276,,,,
4277,,,,
4278,,,,
4279,,,2.4,35.0
4280,,,,
4281,,,,
4282,63.0,23.0,8,45.0
4283,70.0,4.0,8.7,11.0
4284,86.0,16.0,tbd,
4285,,,,
4286,,,,
4287,,,2.8,47.0
4288,,,,
4289,75.0,15.0,7.5,221.0
4290,46.0,5.0,6.8,5.0
4291,83.0,32.0,7.5,23.0
4292,,,tbd,
4293,,,tbd,
4294,89.0,84.0,8.9,85.0
4295,66.0,22.0,6.9,15.0
4296,,,,
4297,,,tbd,
4298,,,,
4299,70.0,12.0,7.2,20.0
4300,75.0,37.0,8.4,52.0
4301,,,,
4302,75.0,21.0,8.3,23.0
4303,79.0,15.0,6.7,6.0
4304,,,7.8,21.0
4305,,,tbd,
4306,,,6.4,7.0
4307,,,tbd,
4308,76.0,30.0,8.7,30.0
4309,,,,
4310,65.0,28.0,6.8,10.0
4311,68.0,7.0,7,4.0
4312,,,,
4313,69.0,54.0,7.3,26.0
4314,69.0,27.0,6.8,24.0
4315,,,,
4316,,,,
4317,76.0,32.0,tbd,
4318,76.0,23.0,8.2,27.0
4319,,,,
4320,,,,
4321,,,,
4322,69.0,16.0,5.8,22.0
4323,,,,
4324,71.0,52.0,7.3,58.0
4325,,,,
4326,,,,
4327,,,,
4328,,,,
4329,,,,
4330,,,,
4331,,,7,20.0
4332,82.0,14.0,8.2,13.0
4333,86.0,52.0,8.4,116.0
4334,,,,
4335,,,tbd,
4336,,,6.8,6.0
4337,,,,
4338,,,,
4339,,,,
4340,53.0,17.0,7.2,17.0
4341,58.0,9.0,tbd,
4342,77.0,42.0,7.2,30.0
4343,,,,
4344,,,,
4345,,,,
4346,72.0,17.0,8.6,13.0
4347,80.0,8.0,7.5,6.0
4348,,,,
4349,56.0,48.0,6.9,47.0
4350,83.0,17.0,6.7,7.0
4351,74.0,48.0,7.1,103.0
4352,,,,
4353,79.0,47.0,9.1,81.0
4354,80.0,40.0,7.7,37.0
4355,68.0,17.0,tbd,
4356,38.0,42.0,5,46.0
4357,,,,
4358,85.0,61.0,7.6,478.0
4359,73.0,22.0,7.7,6.0
4360,,,,
4361,79.0,62.0,8.2,113.0
4362,,,,
4363,,,,
4364,81.0,23.0,8.2,1647.0
4365,61.0,27.0,7.2,221.0
4366,,,,
4367,,,,
4368,77.0,18.0,4.7,3288.0
4369,84.0,38.0,8.6,14.0
4370,50.0,12.0,4.6,18.0
4371,75.0,71.0,7,139.0
4372,78.0,13.0,8,4.0
4373,70.0,54.0,6.9,180.0
4374,,,,
4375,70.0,46.0,7.4,162.0
4376,,,tbd,
4377,,,tbd,
4378,70.0,19.0,5.2,27.0
4379,44.0,4.0,tbd,
4380,,,,
4381,89.0,19.0,7.9,9.0
4382,,,,
4383,47.0,25.0,7.8,12.0
4384,,,,
4385,78.0,27.0,7.4,41.0
4386,64.0,41.0,8.5,19.0
4387,58.0,58.0,5.3,133.0
4388,69.0,49.0,6.6,28.0
4389,84.0,50.0,8.7,199.0
4390,74.0,35.0,7.2,47.0
4391,,,7.1,115.0
4392,78.0,46.0,5.6,32.0
4393,80.0,26.0,8.1,25.0
4394,,,,
4395,56.0,33.0,7.4,21.0
4396,,,,
4397,80.0,26.0,7.7,21.0
4398,,,,
4399,88.0,14.0,8.5,11.0
4400,80.0,42.0,8.5,65.0
4401,50.0,14.0,5.9,21.0
4402,,,,
4403,,,,
4404,73.0,36.0,6.6,17.0
4405,,,,
4406,,,,
4407,85.0,27.0,8.6,15.0
4408,68.0,67.0,8,88.0
4409,,,5.8,6.0
4410,83.0,41.0,7.6,45.0
4411,,,,
4412,,,,
4413,,,,
4414,,,,
4415,,,,
4416,,,tbd,
4417,66.0,5.0,8.2,5.0
4418,,,,
4419,,,,
4420,,,,
4421,,,,
4422,,,,
4423,,,,
4424,69.0,6.0,8,6.0
4425,,,,
4426,79.0,52.0,8.3,160.0
4427,74.0,51.0,8,20.0
4428,81.0,18.0,9.3,12.0
4429,,,tbd,
4430,,,,
4431,,,,
4432,,,,
4433,,,6.2,5.0
4434,71.0,30.0,7.2,44.0
4435,86.0,65.0,5.1,1438.0
4436,53.0,6.0,tbd,
4437,,,,
4438,57.0,9.0,4.1,89.0
4439,59.0,22.0,6.6,36.0
4440,,,,
4441,55.0,26.0,7.2,22.0
4442,65.0,5.0,4,6.0
4443,88.0,18.0,9,65.0
4444,,,,
4445,71.0,72.0,7.2,63.0
4446,92.0,41.0,8.7,173.0
4447,53.0,8.0,6.8,5.0
4448,,,tbd,
4449,75.0,24.0,8.7,33.0
4450,82.0,63.0,8.1,196.0
4451,70.0,14.0,2.8,40.0
4452,,,,
4453,,,,
4454,84.0,81.0,7.7,95.0
4455,,,,
4456,,,,
4457,74.0,57.0,7.5,96.0
4458,,,,
4459,73.0,15.0,8.6,5.0
4460,,,tbd,
4461,80.0,34.0,7.8,117.0
4462,,,,
4463,63.0,4.0,tbd,
4464,78.0,22.0,5.2,5.0
4465,,,,
4466,58.0,9.0,8.6,18.0
4467,60.0,4.0,6,8.0
4468,73.0,36.0,8.6,53.0
4469,,,,
4470,,,,
4471,58.0,43.0,5,152.0
4472,65.0,18.0,7,4.0
4473,72.0,8.0,8.2,13.0
4474,,,,
4475,,,,
4476,69.0,20.0,tbd,
4477,,,tbd,
4478,88.0,22.0,8.5,11.0
4479,,,,
4480,74.0,33.0,6.8,28.0
4481,80.0,11.0,7.8,119.0
4482,,,,
4483,68.0,36.0,8.4,17.0
4484,,,,
4485,43.0,22.0,5.3,16.0
4486,88.0,13.0,8.8,19.0
4487,51.0,7.0,3.6,16.0
4488,,,,
4489,,,,
4490,73.0,26.0,7.5,100.0
4491,43.0,31.0,5.5,49.0
4492,76.0,5.0,8.1,8.0
4493,62.0,49.0,7.4,368.0
4494,74.0,25.0,7.1,36.0
4495,81.0,26.0,6.8,79.0
4496,77.0,32.0,8.4,93.0
4497,45.0,31.0,7,148.0
4498,81.0,23.0,8,40.0
4499,,,,
4500,51.0,7.0,8.1,28.0
4501,,,,
4502,81.0,17.0,8.6,18.0
4503,73.0,7.0,tbd,
4504,,,,
4505,74.0,12.0,6.2,181.0
4506,,,5.4,25.0
4507,,,,
4508,,,,
4509,,,8.7,63.0
4510,64.0,9.0,8.7,6.0
4511,68.0,27.0,8.8,16.0
4512,,,,
4513,,,,
4514,71.0,38.0,7.8,5.0
4515,,,,
4516,74.0,22.0,8.2,33.0
4517,82.0,48.0,7.9,53.0
4518,,,,
4519,47.0,14.0,6,24.0
4520,77.0,5.0,7.1,29.0
4521,71.0,12.0,8.8,23.0
4522,,,7.2,6.0
4523,68.0,7.0,tbd,
4524,57.0,27.0,6.8,11.0
4525,89.0,52.0,8.5,171.0
4526,87.0,30.0,7.6,2202.0
4527,,,tbd,
4528,66.0,27.0,7.8,25.0
4529,,,tbd,
4530,64.0,49.0,6.9,117.0
4531,76.0,54.0,8,267.0
4532,,,tbd,
4533,,,tbd,
4534,90.0,35.0,8.2,217.0
4535,92.0,13.0,8.5,17.0
4536,,,,
4537,74.0,22.0,tbd,
4538,53.0,10.0,5.2,6.0
4539,,,tbd,
4540,80.0,28.0,7.6,95.0
4541,,,5.7,7.0
4542,,,,
4543,46.0,18.0,6.7,6.0
4544,70.0,13.0,6.6,16.0
4545,56.0,23.0,6.5,13.0
4546,,,,
4547,,,,
4548,88.0,15.0,8.6,7.0
4549,68.0,38.0,4.4,40.0
4550,74.0,29.0,4.4,93.0
4551,54.0,18.0,5.4,28.0
4552,74.0,19.0,6.7,109.0
4553,79.0,10.0,8.9,24.0
4554,65.0,24.0,8.2,6.0
4555,39.0,23.0,4.9,46.0
4556,81.0,28.0,5.8,18.0
4557,68.0,24.0,6.4,13.0
